source_run,combo_name,feature_subset,random_state,channels,n_features_pre_corr,n_features_post_corr,ElasticNet_train_score,L1LogisticRegression_train_score,L2LogisticRegression_train_score,SimpleLogisticRegression_train_score,SupportVectorClassifier_train_score,ElasticNet_test_score,L1LogisticRegression_test_score,L2LogisticRegression_test_score,SimpleLogisticRegression_test_score,SupportVectorClassifier_test_score
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,2726,"F7,P8,T7,O2",163,5,131.46315827407267,129.08121083691566,101.23301117487165,133.21146664960594,131.5408919910459,125.0,100.0,133.33333333333331,125.0,133.33333333333331
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,2755,"F7,P8,T7,O2",163,5,131.79377325981153,133.3143996595371,129.58929968554736,134.55979260742095,131.02837959427987,125.0,125.0,125.0,125.0,125.0
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,2784,"F7,P8,T7,O2",163,5,132.42161699985874,133.1654186527513,132.42161699985874,132.42161699985874,127.76894617010896,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286,125.0
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,2813,"F7,P8,T7,O2",163,5,130.6697062046855,129.67368021863354,130.995119427826,129.67368021863354,129.248060963828,142.85714285714286,133.33333333333331,142.85714285714286,133.33333333333331,150.0
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,2842,"F7,P8,T7,O2",163,5,125.24146168785069,129.88833414253406,116.77517671906091,128.34488130640432,128.19685081728124,142.85714285714286,166.66666666666669,150.0,166.66666666666669,150.0
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,2871,"F7,P8,T7,O2",163,5,129.39939391553975,129.39939391553975,116.85143313068372,128.2617887673499,125.71698517803793,166.66666666666669,166.66666666666669,133.33333333333331,166.66666666666669,142.85714285714286
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,2900,"F7,P8,T7,O2",163,5,122.11985507942742,122.38202731581508,141.88794094383417,130.52669932954123,127.39492428888155,160.0,160.0,150.0,166.66666666666669,133.33333333333331
dynamix_components_1,original4ch,dynamix_mlp2_std_mean,29,"F7,P8,T7,O2",163,5,137.04028403345896,139.96513037252885,137.3360373196066,137.35476045932776,138.68078961420105,133.33333333333331,133.33333333333331,133.33333333333331,133.33333333333331,133.33333333333331
dynamix_components_1,original4ch,dynamix_mlp2_std_mean,58,"F7,P8,T7,O2",163,5,138.19589346447282,147.54249401220736,138.19589346447282,144.8375752154822,142.066180108857,111.11111111111111,85.71428571428571,111.11111111111111,100.0,111.11111111111111
dynamix_components_1,original4ch,dynamix_mlp2_std_mean,87,"F7,P8,T7,O2",163,5,139.2933849976662,140.9803825163479,154.36046511627907,139.2933849976662,136.85883537748828,114.28571428571428,114.28571428571428,120.0,114.28571428571428,125.0
dynamix_components_1,original4ch,dynamix_mlp2_std_mean,116,"F7,P8,T7,O2",163,5,135.30316034519248,140.25045051592892,135.30316034519248,136.75828210900175,132.37865934667036,133.33333333333331,200.0,133.33333333333331,200.0,133.33333333333331
dynamix_components_1,original4ch,dynamix_mlp2_std_mean,145,"F7,P8,T7,O2",163,5,140.6151155926526,140.88864286065476,140.6151155926526,140.6151155926526,140.69239788205132,100.0,100.0,100.0,100.0,100.0
dynamix_components_1,original4ch,dynamix_mlp2_std_mean,174,"F7,P8,T7,O2",163,5,142.21806535352263,143.07020800449487,142.21806535352263,142.21806535352263,135.05329701787772,111.11111111111111,111.11111111111111,111.11111111111111,111.11111111111111,109.09090909090908
dynamix_components_1,original4ch,dynamix_mlp2_std_mean,203,"F7,P8,T7,O2",163,5,138.6555739830593,137.3176859675312,138.6555739830593,137.62144958176304,136.07627928144854,125.0,125.0,125.0,125.0,125.0
dynamix_components_1,original4ch,dynamix_mlp2_std_mean,232,"F7,P8,T7,O2",163,5,132.97470002948177,137.0540328041592,131.5106553843188,134.05267419369346,129.18804905913095,66.66666666666666,200.0,200.0,200.0,200.0
dynamix_components_1,original4ch,dynamix_mlp2_std_mean,261,"F7,P8,T7,O2",163,5,141.59845967985504,145.43803586579975,128.6823742737612,141.59845967985504,139.93880705164938,85.71428571428571,85.71428571428571,50.0,85.71428571428571,111.11111111111111
dynamix_components_1,original4ch,dynamix_mlp2_std_mean,290,"F7,P8,T7,O2",163,5,135.6962203715209,137.86614548242454,132.91607574797706,135.07404954766704,133.86749772985763,166.66666666666669,166.66666666666669,166.66666666666669,166.66666666666669,150.0
