source_run,combo_name,feature_subset,random_state,channels,n_features_pre_corr,n_features_post_corr,ElasticNet_train_score,L1LogisticRegression_train_score,L2LogisticRegression_train_score,SimpleLogisticRegression_train_score,SupportVectorClassifier_train_score,ElasticNet_test_score,L1LogisticRegression_test_score,L2LogisticRegression_test_score,SimpleLogisticRegression_test_score,SupportVectorClassifier_test_score
bandpower_comparison_1,all_channels,bandpower_ec_alpha,1392,"Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2",29,4,118.24514597065041,133.40757678315288,126.8066025926338,134.5574041731777,125.71108738931662,133.33333333333331,100.0,100.0,133.33333333333331,85.71428571428571
bandpower_comparison_1,all_channels,bandpower_ec_alpha,1421,"Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2",29,4,126.22288353708981,133.8178885422575,131.23169589073848,131.95266857205155,126.76490223632166,114.28571428571428,114.28571428571428,114.28571428571428,114.28571428571428,125.0
bandpower_comparison_1,all_channels,bandpower_ec_alpha,1450,"Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2",29,4,125.9486734783311,125.9486734783311,125.9486734783311,125.9486734783311,124.99472176002386,166.66666666666669,166.66666666666669,166.66666666666669,166.66666666666669,114.28571428571428
bandpower_comparison_1,all_channels,bandpower_ec_alpha,1479,"Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2",29,4,133.90762572768205,132.8118465069028,133.90762572768205,133.90762572768205,127.70671308786422,100.0,100.0,100.0,100.0,100.0
bandpower_comparison_1,all_channels,bandpower_ec_alpha,1508,"Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2",29,4,136.01470036812927,136.01470036812927,136.01470036812927,136.01470036812927,132.3392135841022,85.71428571428571,85.71428571428571,85.71428571428571,85.71428571428571,88.88888888888889
bandpower_comparison_1,all_channels,bandpower_ec_alpha,1537,"Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2",29,4,128.14613764089978,127.06712736965576,128.82388631405513,127.84940350347327,125.39120776198425,200.0,160.0,200.0,160.0,133.33333333333331
bandpower_comparison_1,all_channels,bandpower_ec_alpha,1566,"Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2",29,4,130.26331800973497,130.218616516374,135.65268695609421,135.65268695609421,126.61546998510711,40.0,40.0,80.0,80.0,80.0
bandpower_comparison_1,all_channels,bandpower_ec_alpha,1595,"Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2",29,4,135.26846487318693,136.0122665260795,135.26846487318693,135.26846487318693,135.41054786818398,114.28571428571428,114.28571428571428,114.28571428571428,114.28571428571428,125.0
bandpower_comparison_1,all_channels,bandpower_ec_alpha,1624,"Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2",29,4,125.11633529755746,125.59455265170257,126.60412262156449,126.9197004073635,125.13420689077176,114.28571428571428,114.28571428571428,85.71428571428571,142.85714285714286,142.85714285714286
bandpower_comparison_1,all_channels,bandpower_ec_alpha,1653,"Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2",29,4,132.33397923061253,132.33397923061253,133.57349807736222,133.57349807736222,124.6592642745871,100.0,100.0,120.0,120.0,111.11111111111111
